url,city,price,price_per_sqm,description,street_name,street_number,area_m2,upload_date
https://www.myhome.ge/pr/21120182/iyideba-4-otaxiani-bina-batumshi/,ბათუმი,"266,825","1,892 / მ²",იყიდება 4 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ელიავა გრ. ქ. 49,141მ²,28 ივნ 22:51
https://www.myhome.ge/pr/18536241/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,"127,967","4,266 / მ²",იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ლეხ და მარია კაჩინსკების ქუჩა,30მ²,28 ივნ 15:48
https://www.myhome.ge/pr/21626512/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,"122,522","3,224 / მ²",იყიდება 1 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,ბაგრატიონი პ. შეს. 127,38მ²,27 ივნ 18:47
https://www.myhome.ge/pr/21507290/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გორგასალი ვ. ქ. 152,35მ²,27 ივნ 14:11
https://www.myhome.ge/pr/21691477/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,120,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ. 6,60მ²,27 ივნ 11:49
https://www.myhome.ge/pr/21685656/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"544,540","12,101 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,რუსთაველის ქ. 42,45მ²,26 ივნ 16:00
https://www.myhome.ge/pr/20189972/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,"212,322","3,349 / მ²",იყიდება 3 ოთახიანი ბინა ბათუმში,მახინჯაური,მახინჯაური 4,63.4მ²,24 ივნ 11:57
https://www.myhome.ge/pr/20698735/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"136,081","2,668 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,მახინჯაური,მახინჯაური 4,51მ²,24 ივნ 11:51
https://www.myhome.ge/pr/20198579/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"127,542","2,668 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,მახინჯაური,მახინჯაური 4,47.8მ²,24 ივნ 11:09
https://www.myhome.ge/pr/19921111/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,70,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7დ,33მ²,23 ივნ 13:14
https://www.myhome.ge/pr/21387893/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,"517,313","6,158 / მ²",იყიდება 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,აბაშიძე ჰ. ქ. 13,84მ²,23 ივნ 09:42
https://www.myhome.ge/pr/21609148/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"348,506","6,956 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 16,50.1მ²,17 ივნ 14:43
https://www.myhome.ge/pr/21148962/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,70,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,30მ²,01 ივლ 18:41
https://www.myhome.ge/pr/21724385/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,70,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,აბუსერიძე ტ. ქ. 53,30მ²,01 ივლ 18:40
https://www.myhome.ge/pr/21395861/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,160,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ინასარიძე შ. ქ. 4,65მ²,01 ივლ 18:32
https://www.myhome.ge/pr/21680593/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,497",36 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 22,42მ²,01 ივლ 18:06
https://www.myhome.ge/pr/21233698/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გორგილაძე ზ. ქუჩა 96,65მ²,01 ივლ 18:00
https://www.myhome.ge/pr/21705976/qiravdeba-dghiurad-4-otaxiani-bina-batumshi/,ბათუმი,490,,ქირავდება დღიურად 4 ოთახიანი ბინა ბათუმში,ჯავახიშვილის უბანი,პუშკინი ა. ქ. 162,105მ²,01 ივლ 18:00
https://www.myhome.ge/pr/21705973/qiravdeba-dghiurad-5-otaxiani-bina-batumshi/,ბათუმი,817,,ქირავდება დღიურად 5 ოთახიანი ბინა ბათუმში,ჯავახიშვილის უბანი,პუშკინი ა. ქ. 162,130მ²,01 ივლ 18:00
https://www.myhome.ge/pr/21705979/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,327,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გორგილაძე ზ. ქუჩა 118,62მ²,01 ივლ 18:00
https://www.myhome.ge/pr/21723135/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,150,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 1ა,90მ²,01 ივლ 17:33
https://www.myhome.ge/pr/14498547/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გორგილაძე ზ. ქუჩა 98,34მ²,01 ივლ 17:33
https://www.myhome.ge/pr/20458172/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,1,0 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გრიბოედოვი ა. ქ. 32,48მ²,01 ივლ 17:18
https://www.myhome.ge/pr/21722731/qiravdeba-5-otaxiani-bina-batumshi/,ბათუმი,"4,084",29 / მ²,ქირავდება 5 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,გორგილაძე ზ. ქუჩა,142მ²,01 ივლ 17:18
https://www.myhome.ge/pr/21517835/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,150,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 4,65მ²,01 ივლ 17:14
https://www.myhome.ge/pr/21295063/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ინასარიძის ქ. 8ა,50მ²,01 ივლ 16:56
https://www.myhome.ge/pr/21707611/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,90,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7b,33მ²,01 ივლ 16:55
https://www.myhome.ge/pr/21722298/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,225",31 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 18ა,40მ²,01 ივლ 16:45
https://www.myhome.ge/pr/21647398/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,120,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გორგასალი ვ. ქუჩა 111,60მ²,01 ივლ 16:42
https://www.myhome.ge/pr/21720782/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,120,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 32,38მ²,01 ივლ 16:36
https://www.myhome.ge/pr/21582396/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"126,606","3,517 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ელიავა გრ. ქ. 32,36მ²,01 ივლ 16:29
https://www.myhome.ge/pr/21528767/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,"95,022","2,449 / მ²",იყიდება 1 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,ჭავჭავაძე ი. ქუჩა,38.8მ²,01 ივლ 16:26
https://www.myhome.ge/pr/21633383/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,497",33 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 65,45მ²,01 ივლ 16:24
https://www.myhome.ge/pr/21570968/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,634",30 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,ლერმონტოვი მ. ქუჩა 76,55მ²,01 ივლ 16:23
https://www.myhome.ge/pr/21680145/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,634",36 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,ზღვისპირის ქუჩა 4,45მ²,01 ივლ 16:23
https://www.myhome.ge/pr/19047311/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,200,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,მაზნიაშვილი გ. ქ. 47,82მ²,01 ივლ 16:18
https://www.myhome.ge/pr/21467733/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,140,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,45მ²,01 ივლ 15:45
https://www.myhome.ge/pr/21148970/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,200,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,65მ²,01 ივლ 15:45
https://www.myhome.ge/pr/21720592/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,130,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,26 მაისის ქ. 16,86მ²,01 ივლ 15:33
https://www.myhome.ge/pr/13089202/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,180,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,85მ²,01 ივლ 15:31
https://www.myhome.ge/pr/21349016/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,170,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,აბუსერიძე ტ. ქ. 5ა,60მ²,01 ივლ 15:25
https://www.myhome.ge/pr/21720256/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,"95,295","2,803 / მ²",იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ.,34მ²,01 ივლ 15:20
https://www.myhome.ge/pr/21153340/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,160,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,45მ²,01 ივლ 15:04
https://www.myhome.ge/pr/21566011/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,90,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 8,40მ²,01 ივლ 15:02
https://www.myhome.ge/pr/20252566/qiravdeba-3-otaxiani-bina-batumshi/,ბათუმი,"1,906",22 / მ²,ქირავდება 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,26 მაისის ქ. 16,87მ²,01 ივლ 14:56
https://www.myhome.ge/pr/17612094/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,30მ²,01 ივლ 14:37
https://www.myhome.ge/pr/13519168/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,60,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 15a,34მ²,01 ივლ 14:31
https://www.myhome.ge/pr/21649352/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,40მ²,01 ივლ 14:13
https://www.myhome.ge/pr/21585663/qiravdeba-1-otaxiani-bina-batumshi/,ბათუმი,"1,634",44 / მ²,ქირავდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ.,37მ²,01 ივლ 14:11
https://www.myhome.ge/pr/21718945/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,906",35 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 18,55მ²,01 ივლ 14:09
https://www.myhome.ge/pr/21718849/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,90,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,35მ²,01 ივლ 14:04
https://www.myhome.ge/pr/21590355/qiravdeba-1-otaxiani-bina-batumshi/,ბათუმი,"1,089",39 / მ²,ქირავდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანგისის II ჩიხი 10,28მ²,01 ივლ 13:51
https://www.myhome.ge/pr/21680712/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,634",30 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 1,55მ²,01 ივლ 13:50
https://www.myhome.ge/pr/21673480/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,120,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ინასარიძე შ. ქ. 15,52მ²,01 ივლ 13:48
https://www.myhome.ge/pr/21665299/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,ბაგრატიონი პ. შეს. 163,73მ²,01 ივლ 13:40
https://www.myhome.ge/pr/20117784/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,70,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ჯავახიშვილის უბანი,ჯავახიშვილის ქ. 60,50მ²,01 ივლ 13:31
https://www.myhome.ge/pr/16953363/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ჯავახიშვილის უბანი,ჯავახიშვილის ქ. 92,55მ²,01 ივლ 13:14
https://www.myhome.ge/pr/21707498/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,634",28 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,გამსახურდია ზ. ქ. 49,58მ²,01 ივლ 12:29
https://www.myhome.ge/pr/21682465/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,130,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ინასარიძის ქ. 16ა,65მ²,01 ივლ 12:28
https://www.myhome.ge/pr/15036624/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,60,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,35მ²,01 ივლ 12:15
https://www.myhome.ge/pr/21715026/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,"206,925","3,449 / მ²",იყიდება 3 ოთახიანი ბინა ბათუმში,აღმაშენებლის უბანი,ხახულის ქ. 23,60მ²,01 ივლ 12:00
https://www.myhome.ge/pr/21670864/qiravdeba-1-otaxiani-bina-batumshi/,ბათუმი,"1,361",30 / მ²,ქირავდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანწუხელიძე გ. ქ.,45მ²,01 ივლ 12:00
https://www.myhome.ge/pr/21695132/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,"101,284","3,267 / მ²",იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანწუხელიძე გ. ქ.,31მ²,01 ივლ 12:00
https://www.myhome.ge/pr/21557832/qiravdeba-dghiurad-4-otaxiani-bina-batumshi/,ბათუმი,150,,ქირავდება დღიურად 4 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,შავშეთის ქ. 24,85მ²,01 ივლ 11:15
https://www.myhome.ge/pr/21505407/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,130,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 51,56მ²,01 ივლ 11:02
https://www.myhome.ge/pr/21459964/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,"130,690","4,895 / მ²",იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,26.7მ²,01 ივლ 11:00
https://www.myhome.ge/pr/12932803/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,70,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,33მ²,01 ივლ 10:27
https://www.myhome.ge/pr/21717593/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,აღმაშენებლის უბანი,აღმაშენებლის ქ. 3,50მ²,01 ივლ 10:24
https://www.myhome.ge/pr/21691558/qiravdeba-3-otaxiani-bina-batumshi/,ბათუმი,"2,723",34 / მ²,ქირავდება 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ. 15,80მ²,01 ივლ 10:18
https://www.myhome.ge/pr/21566592/qiravdeba-dghiurad-4-otaxiani-bina-batumshi/,ბათუმი,200,,ქირავდება დღიურად 4 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გორგილაძე ზ. ქუჩა 66,130მ²,01 ივლ 10:03
https://www.myhome.ge/pr/21637183/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,მელიქიშვილი პ. ქ. 49,55მ²,01 ივლ 10:02
https://www.myhome.ge/pr/18693698/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ. 4,35მ²,01 ივლ 10:02
https://www.myhome.ge/pr/21707444/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,"247,766","3,812 / მ²",იყიდება 3 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,ბაგრატიონი პ. შეს.,65მ²,01 ივლ 10:00
https://www.myhome.ge/pr/21591984/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"168,263","4,314 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,აღმაშენებლის უბანი,აღმაშენებლის ქ.,39მ²,01 ივლ 10:00
https://www.myhome.ge/pr/21508735/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,90,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ნიჟარაძე რ. ქუჩა 20,36მ²,01 ივლ 09:57
https://www.myhome.ge/pr/21547036/qiravdeba-dghiurad-4-otaxiani-bina-batumshi/,ბათუმი,140,,ქირავდება დღიურად 4 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ. 8,80მ²,01 ივლ 09:25
https://www.myhome.ge/pr/21687201/iyideba-7-otaxiani-bina-batumshi/,ბათუმი,"2,042,025","6,807 / მ²",იყიდება 7 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,მელაშვილი ა. ქ. 2,300მ²,01 ივლ 09:06
https://www.myhome.ge/pr/21268528/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,6,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,კაჭარავა ა. ქუჩა 5,36.5მ²,01 ივლ 09:01
https://www.myhome.ge/pr/21690156/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,26 მაისის ქ. 72,33მ²,01 ივლ 08:43
https://www.myhome.ge/pr/21438730/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,ბაგრატიონი პ. შეს. 129,30მ²,01 ივლ 08:34
https://www.myhome.ge/pr/21586162/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,150,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 65,44მ²,01 ივლ 07:33
https://www.myhome.ge/pr/21718365/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,089",22 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,ხიმშიაშვილი ს. ქ. 22,50მ²,01 ივლ 04:04
https://www.myhome.ge/pr/21718364/qiravdeba-4-otaxiani-bina-batumshi/,ბათუმი,"2,042",23 / მ²,ქირავდება 4 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,ბაგრატიონი პ. შეს. 198,90მ²,01 ივლ 04:00
https://www.myhome.ge/pr/21718331/qiravdeba-3-otaxiani-bina-batumshi/,ბათუმი,"1,770",24 / მ²,ქირავდება 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,აბუსერიძე ტ. ქ. 53,75მ²,01 ივლ 03:27
https://www.myhome.ge/pr/21718328/qiravdeba-4-otaxiani-bina-batumshi/,ბათუმი,"2,723",30 / მ²,ქირავდება 4 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 10,90მ²,01 ივლ 02:57
https://www.myhome.ge/pr/21605407/qiravdeba-dghiurad-5-otaxiani-bina-batumshi/,ბათუმი,200,,ქირავდება დღიურად 5 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,ჭავჭავაძე ი. ქუჩა 33,100მ²,01 ივლ 01:08
https://www.myhome.ge/pr/21003572/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 18ბ,50მ²,01 ივლ 00:44
https://www.myhome.ge/pr/21718215/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"1,225",31 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 18ა,40მ²,01 ივლ 00:40
https://www.myhome.ge/pr/21707967/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,90,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,აბუსერიძე ტ. ქ. 53,45მ²,01 ივლ 00:19
https://www.myhome.ge/pr/20636632/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,33მ²,01 ივლ 00:00
https://www.myhome.ge/pr/21318677/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,60,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ. 8ა,55მ²,30 ივნ 23:56
https://www.myhome.ge/pr/21423808/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,230,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 37,80მ²,30 ივნ 23:45
https://www.myhome.ge/pr/21507495/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,150,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,თაყაიშვილი ე. ქ. 5,65მ²,30 ივნ 23:01
https://www.myhome.ge/pr/21207409/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"179,698","3,098 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გორგილაძე ზ. ქუჩა 98,58მ²,30 ივნ 22:04
https://www.myhome.ge/pr/21358528/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,"258,657","4,703 / მ²",იყიდება 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,55მ²,30 ივნ 22:00
https://www.myhome.ge/pr/21586546/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"225,984","4,520 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 47,50მ²,30 ივნ 21:58
https://www.myhome.ge/pr/18073390/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ.,50მ²,30 ივნ 21:51
https://www.myhome.ge/pr/9765073/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,50მ²,30 ივნ 21:45
https://www.myhome.ge/pr/19312082/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,35მ²,30 ივნ 21:21
https://www.myhome.ge/pr/21648335/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 18,35მ²,30 ივნ 20:49
https://www.myhome.ge/pr/21567140/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,33მ²,30 ივნ 20:37
