url,city,price,price_per_sqm,description,district_name,street_address,area_m2,upload_date
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-1-otaxiani-bina-batumshi-21794201,ბათუმი,65000 $,"2,031 $ /მ2",იყიდება 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ხიმშიაშვილი შ. ქ. 4,32,"9 ივლ, 23:43"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-batumshi-21794178,ბათუმი,120000 $,"2,143 $ /მ2",იყიდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ხიმშიაშვილი შ. ქ. 4,56,"9 ივლ, 23:31"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-1-otaxiani-bina-batumshi-21784649,ბათუმი,38870 $,"1,300 $ /მ2",იყიდება 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,კობალაძე ი. ქ. 18,29.9,"9 ივლ, 00:28"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-4-otaxiani-bina-batumshi-21784571,ბათუმი,48 $,1 $ /მ2,ქირავდება დღიურად 4 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ხიმშიაშვილი შ. ქ. 43,40,"8 ივლ, 23:56"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-batumshi-21624227,ბათუმი,75000 $,"1,415 $ /მ2",იყიდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,აღმაშენებლის ქ. 3,53,"8 ივლ, 09:24"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-batumshi-21821616,ბათუმი,170000 $,"2,000 $ /მ2",იყიდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,აბაშიძე ჰ. ქ. 60,85,"13 ივლ, 21:04"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-2-otaxiani-bina-batumshi-21821615,ბათუმი,750 $,14 $ /მ2,ქირავდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,26 მაისის ქ. 13,55,"13 ივლ, 21:03"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821614,ბათუმი,1200 $,17 $ /მ2,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,აბაშიძე ჰ. ქ. 60,70,"13 ივლ, 21:03"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-batumshi-21821605,ბათუმი,130000 $,"1,711 $ /მ2",იყიდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,თაყაიშვილი ე. ქ. 38,76,"13 ივლ, 20:55"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821597,ბათუმი,800 $,8 $ /მ2,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ბაგრატიონი პ. შეს.,95,"13 ივლ, 20:51"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821594,ბათუმი,1000 $,11 $ /მ2,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ვაჟა-ფშაველას ქ. 34,87,"13 ივლ, 20:50"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21821591,ბათუმი,33 $,1 $ /მ2,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ჭავჭავაძე ი. ქუჩა 93,30,"13 ივლ, 20:49"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-2-otaxiani-bina-batumshi-21821589,ბათუმი,550 $,10 $ /მ2,ქირავდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ბაგრატიონი პ. შეს.,55,"13 ივლ, 20:47"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-2-otaxiani-bina-batumshi-21821585,ბათუმი,700 $,11 $ /მ2,ქირავდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ლერმონტოვი მ. ქუჩა 12,65,"13 ივლ, 20:44"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-2-otaxiani-bina-batumshi-21821584,ბათუმი,37 $,1 $ /მ2,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,კობალაძე ი. ქ. 8ა,50,"13 ივლ, 20:44"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-4-otaxiani-bina-batumshi-21821582,ბათუმი,1100 $,10 $ /მ2,ქირავდება 4 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ბაგრატიონი პ. შეს.,110,"13 ივლ, 20:43"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821576,ბათუმი,800 $,8 $ /მ2,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,გენერალ ასლან აბაშიძის ქუჩა 10,95,"13 ივლ, 20:38"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-3-otaxiani-bina-batumshi-21821571,ბათუმი,66 $,1 $ /მ2,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,გრიბოედოვი ა. ქ. 28,65,"13 ივლ, 20:35"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821566,ბათუმი,900 $,9 $ /მ2,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,გორგილაძე ზ. ქუჩა 92,100,"13 ივლ, 20:32"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821561,ბათუმი,700 $,10 $ /მ2,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ანგისის 3 ჩიხი 4,70,"13 ივლ, 20:28"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821556,ბათუმი,1200 $,15 $ /მ2,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შარტავა ჟ. ქ. 16,82,"13 ივლ, 20:26"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-2-otaxiani-bina-batumshi-21821553,ბათუმი,67000 $,"1,489 $ /მ2",იყიდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ხიმშიაშვილი შ. ქ. 9,45,"13 ივლ, 20:23"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-2-otaxiani-bina-batumshi-21821548,ბათუმი,400 $,9 $ /მ2,ქირავდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,კობალაძე ი. ქ. 8ა,47,"13 ივლ, 20:21"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821547,ბათუმი,700 $,9 $ /მ2,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ანგისის 3 ჩიხი 4,80,"13 ივლ, 20:21"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21821487,ბათუმი,44 $,1 $ /მ2,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ხიმშიაშვილი შ. ქ. 12,30,"13 ივლ, 19:53"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-1-otaxiani-bina-batumshi-21821485,ბათუმი,500 $,13 $ /მ2,ქირავდება 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შარტავა ჟ. ქ. 32,40,"13 ივლ, 19:52"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21821473,ბათუმი,26 $,1 $ /მ2,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,კობალაძე ი. ქ. 2,35,"13 ივლ, 19:45"
